[Result Details],,,,,,,,,,,,,,,,,,,,,
2D Batch Result Name,SR-15 endur max torque (230Nm) - Vehicle Mass,,,,,,,,,,,,,,,,,,,,
Date Created,2/6/2025 7:10:49 PM,,,,,,,,,,,,,,,,,,,,
Track,2024 Endurance OG,,,,,,,,,,,,,,,,,,,,
Vehicle,SR-15 endur max torque (230Nm),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
[KPI Values],,,,,,,,,,,,,,,,,,,,,
Time in Sector 4 [s],0.6089673049,0.6109440841,0.6128836428,0.614787869,0.6166584307,0.6184977302,0.6203068967,0.6220875961,0.623841717,0.6255704967,0.6272752454,0.6289573128,0.6306179829,0.6322585733,0.6338802202,0.6354839343,0.6370629093,0.6386126279,0.6401339783,0.6416278109,0.6430949405
Maximum Speed in Sector 1 [km/h],113.1490256,112.7530601,112.3636428,111.9805821,111.6036954,111.2328085,110.8677551,110.5280581,110.2402463,109.9599742,109.6229106,109.2847682,108.9515815,108.6232275,108.2995876,107.9805476,107.6659979,107.3558323,107.0500615,106.7493329,106.4923737
Maximum Speed in Sector 2 [km/h],111.562701,111.2725501,110.9871327,110.7063631,110.4270629,110.1473279,109.8669346,109.5857428,109.3035346,109.0202031,108.7356226,108.4496766,108.1621135,107.8729569,107.5821014,107.286411,106.9755126,106.6541814,106.3315718,106.0080154,105.6869361
Maximum Speed in Sector 3 [km/h],123.484511,123.1850216,122.8891063,122.4900679,122.1991257,121.9084786,121.610593,121.2199694,120.9292584,120.6383248,120.3470684,120.0273136,119.6546218,119.3616311,119.067945,118.7714485,118.4649881,118.1511235,117.8359306,117.51961,117.2044851
Maximum Speed in Sector 4 [km/h],93.21691269,92.86330503,92.5217907,92.24724543,92.00089205,91.75363715,91.50562921,91.25673102,91.00667367,90.75546499,90.50305242,90.24934165,89.99424707,89.73764809,89.47948818,89.21974947,88.96186776,88.70817754,88.45857302,88.21295208,87.97121611
Minimum Speed in Sector 1 [km/h],31.81379557,31.7992928,31.78514973,31.77135315,31.75789046,31.74474969,31.73191943,31.71938881,31.70714742,31.69518537,31.68349321,31.67206191,31.66088283,31.64994771,31.63924866,31.62877808,31.61852876,31.60849378,31.59866641,31.58904035,31.57960941
Minimum Speed in Sector 2 [km/h],38.29238325,38.26770268,38.24363642,38.22016181,38.19725729,38.17490233,38.15307739,38.13176382,38.11094386,38.09060055,38.07071769,38.05127984,38.0322722,38.01368065,37.99549167,37.97769232,37.96027021,37.94321347,37.92651071,37.91015104,37.89412399
Minimum Speed in Sector 3 [km/h],29.12389482,29.11282144,29.10202029,29.09148145,29.08119547,29.07115338,29.06134655,29.05176686,29.04240651,29.03325799,29.02431426,29.01556846,29.00701414,28.99864505,28.99045524,28.98243904,28.97459091,28.96690572,28.95937837,28.95200405,28.9447782
Minimum Speed in Sector 4 [km/h],86.69440612,86.40553021,86.12632156,85.85629664,85.59500391,85.34202122,85.09695346,84.85943038,84.62910467,84.40565019,84.18876038,83.9781468,83.7735378,83.57467731,83.38132373,83.19324891,83.01023724,82.83208478,82.65859847,82.48959543,82.32490229
Percent in Gear 1 [%],100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
